preference_id,tenant_id,preferred_city,preferred_property_type,min_bedrooms,max_budget,preferred_furnishing,parking_required,amenity_preference,max_commute_distance_km
TP01584,T01584,Hyderabad,HOUSE,2,26441,SEMI_FURNISHED,True,GARDEN,13.5
TP01585,T01585,Kolkata,APARTMENT,2,62051,UNFURNISHED,False,CLUBHOUSE,23.9
TP01586,T01586,Chennai,APARTMENT,2,45554,FULLY_FURNISHED,True,CLUBHOUSE,13.9
TP01587,T01587,Mumbai,VILLA,2,72142,UNFURNISHED,True,WIFI,5.6
TP01588,T01588,Kolkata,HOUSE,3,107304,SEMI_FURNISHED,False,AIR_CONDITIONING,16.1
TP01589,T01589,Bangalore,APARTMENT,3,53516,SEMI_FURNISHED,False,AIR_CONDITIONING,28.4
TP01590,T01590,Delhi,PG,3,66463,FULLY_FURNISHED,True,LIFT,18.8
TP01591,T01591,Bangalore,PG,1,104060,FULLY_FURNISHED,False,POWER_BACKUP,26.5
TP01592,T01592,Kolkata,VILLA,1,116272,UNFURNISHED,True,GYM,7.4
TP01593,T01593,Kolkata,APARTMENT,3,35522,UNFURNISHED,True,POWER_BACKUP,10.2
TP01594,T01594,Bangalore,PG,3,78614,UNFURNISHED,False,SECURITY,21.8
TP01595,T01595,Chennai,VILLA,2,53680,SEMI_FURNISHED,False,WIFI,24.3
TP01596,T01596,Delhi,PG,1,101992,FULLY_FURNISHED,True,LIFT,8.9
TP01597,T01597,Kolkata,PG,3,34167,UNFURNISHED,True,AIR_CONDITIONING,11.5
TP01598,T01598,Hyderabad,APARTMENT,3,98890,FULLY_FURNISHED,False,GYM,8.4
TP01599,T01599,Bangalore,VILLA,2,105193,FULLY_FURNISHED,False,GARDEN,4.4
TP01600,T01600,Chennai,APARTMENT,1,15239,SEMI_FURNISHED,True,POWER_BACKUP,4.5
TP01601,T01601,Hyderabad,HOUSE,1,14101,UNFURNISHED,True,GARDEN,26.2
TP01602,T01602,Hyderabad,HOUSE,3,95534,FULLY_FURNISHED,True,WIFI,16.1
TP01603,T01603,Mumbai,VILLA,3,42386,SEMI_FURNISHED,True,SWIMMING_POOL,6.2
TP01604,T01604,Bangalore,APARTMENT,1,27846,SEMI_FURNISHED,True,LIFT,23.5
TP01605,T01605,Kolkata,PG,1,85015,UNFURNISHED,True,WIFI,6.6
TP01606,T01606,Hyderabad,VILLA,3,36897,FULLY_FURNISHED,True,LIFT,29.6
TP01607,T01607,Kolkata,PG,2,58242,UNFURNISHED,True,POWER_BACKUP,16.3
TP01608,T01608,Bangalore,PG,1,31381,FULLY_FURNISHED,False,PARKING,5.4
TP01609,T01609,Hyderabad,PG,3,69525,FULLY_FURNISHED,False,POWER_BACKUP,3.2
TP01610,T01610,Delhi,VILLA,2,18617,SEMI_FURNISHED,False,SWIMMING_POOL,21.5
TP01611,T01611,Delhi,PG,2,115372,UNFURNISHED,True,AIR_CONDITIONING,8.8
TP01612,T01612,Delhi,APARTMENT,1,13593,UNFURNISHED,True,LIFT,27.5
TP01613,T01613,Kolkata,APARTMENT,1,99844,SEMI_FURNISHED,True,GARDEN,7.8
TP01614,T01614,Hyderabad,PG,3,50404,SEMI_FURNISHED,True,WIFI,24.3
TP01615,T01615,Bangalore,HOUSE,3,32382,SEMI_FURNISHED,False,WIFI,14.4
TP01616,T01616,Kolkata,HOUSE,3,80630,FULLY_FURNISHED,True,WIFI,19.9
TP01617,T01617,Chennai,APARTMENT,1,91160,SEMI_FURNISHED,False,SWIMMING_POOL,2.9
TP01618,T01618,Mumbai,PG,2,63682,SEMI_FURNISHED,True,CLUBHOUSE,2.0
TP01619,T01619,Mumbai,HOUSE,2,106522,FULLY_FURNISHED,False,CLUBHOUSE,22.9
TP01620,T01620,Mumbai,HOUSE,1,48765,UNFURNISHED,True,GARDEN,10.2
TP01621,T01621,Chennai,PG,3,38059,FULLY_FURNISHED,False,POWER_BACKUP,14.9
TP01622,T01622,Hyderabad,APARTMENT,3,79947,FULLY_FURNISHED,True,AIR_CONDITIONING,25.5
TP01623,T01623,Kolkata,PG,2,114220,FULLY_FURNISHED,False,SWIMMING_POOL,28.3
TP01624,T01624,Delhi,HOUSE,2,30452,FULLY_FURNISHED,False,GARDEN,13.7
TP01625,T01625,Bangalore,PG,1,20019,UNFURNISHED,True,GYM,21.2
TP01626,T01626,Chennai,PG,2,79643,UNFURNISHED,False,WIFI,20.7
TP01627,T01627,Bangalore,HOUSE,3,92284,SEMI_FURNISHED,True,WIFI,10.4
TP01628,T01628,Kolkata,HOUSE,1,22985,UNFURNISHED,True,GARDEN,5.3
TP01629,T01629,Hyderabad,VILLA,2,20092,SEMI_FURNISHED,False,GYM,18.4
TP01630,T01630,Chennai,HOUSE,1,34096,SEMI_FURNISHED,False,LIFT,28.6
TP01631,T01631,Delhi,VILLA,3,112695,UNFURNISHED,True,AIR_CONDITIONING,2.8
TP01632,T01632,Kolkata,PG,1,98970,UNFURNISHED,True,AIR_CONDITIONING,9.4
TP01633,T01633,Chennai,HOUSE,3,64834,UNFURNISHED,True,AIR_CONDITIONING,23.0
TP01634,T01634,Chennai,VILLA,1,113818,FULLY_FURNISHED,False,POWER_BACKUP,29.3
TP01635,T01635,Bangalore,HOUSE,3,82176,UNFURNISHED,False,SWIMMING_POOL,8.3
TP01636,T01636,Kolkata,HOUSE,1,79784,FULLY_FURNISHED,False,GARDEN,15.6
TP01637,T01637,Kolkata,PG,2,21812,FULLY_FURNISHED,True,AIR_CONDITIONING,12.2
TP01638,T01638,Delhi,VILLA,1,114597,FULLY_FURNISHED,True,PARKING,23.7
TP01639,T01639,Delhi,PG,1,103115,FULLY_FURNISHED,False,CLUBHOUSE,14.6
TP01640,T01640,Kolkata,VILLA,3,96957,SEMI_FURNISHED,False,LIFT,9.1
TP01641,T01641,Bangalore,VILLA,1,46065,UNFURNISHED,True,CLUBHOUSE,24.5
TP01642,T01642,Mumbai,PG,3,76720,UNFURNISHED,False,GARDEN,7.0
TP01643,T01643,Chennai,APARTMENT,1,107831,UNFURNISHED,False,SECURITY,3.6
TP01644,T01644,Kolkata,VILLA,1,34434,UNFURNISHED,False,SECURITY,25.5
TP01645,T01645,Kolkata,VILLA,2,34995,UNFURNISHED,False,SECURITY,7.5
TP01646,T01646,Mumbai,APARTMENT,1,21293,FULLY_FURNISHED,False,SECURITY,8.1
TP01647,T01647,Chennai,APARTMENT,3,81817,SEMI_FURNISHED,True,POWER_BACKUP,10.8
TP01648,T01648,Chennai,APARTMENT,1,107619,SEMI_FURNISHED,True,AIR_CONDITIONING,20.9
TP01649,T01649,Chennai,PG,2,72460,UNFURNISHED,True,AIR_CONDITIONING,5.4
TP01650,T01650,Chennai,HOUSE,3,48411,UNFURNISHED,False,CLUBHOUSE,16.7
TP01651,T01651,Delhi,PG,3,62235,FULLY_FURNISHED,False,PARKING,21.8
TP01652,T01652,Bangalore,HOUSE,3,92206,SEMI_FURNISHED,True,SWIMMING_POOL,29.9
TP01653,T01653,Chennai,PG,1,86812,UNFURNISHED,False,LIFT,5.7
TP01654,T01654,Chennai,PG,3,54153,FULLY_FURNISHED,True,SWIMMING_POOL,11.2
TP01655,T01655,Mumbai,PG,1,115154,FULLY_FURNISHED,False,LIFT,6.8
TP01656,T01656,Delhi,VILLA,2,116412,UNFURNISHED,True,LIFT,16.2
TP01657,T01657,Mumbai,APARTMENT,2,109028,UNFURNISHED,False,POWER_BACKUP,6.7
TP01658,T01658,Delhi,PG,3,18870,FULLY_FURNISHED,False,SECURITY,17.9
TP01659,T01659,Mumbai,PG,2,41650,UNFURNISHED,False,GARDEN,13.7
TP01660,T01660,Kolkata,APARTMENT,1,34018,FULLY_FURNISHED,True,AIR_CONDITIONING,12.4
TP01661,T01661,Bangalore,VILLA,2,93557,SEMI_FURNISHED,True,AIR_CONDITIONING,2.7
TP01662,T01662,Delhi,PG,3,24942,UNFURNISHED,False,PARKING,23.2
TP01663,T01663,Delhi,PG,3,65111,SEMI_FURNISHED,False,SECURITY,9.1
TP01664,T01664,Hyderabad,HOUSE,3,32175,SEMI_FURNISHED,True,SECURITY,2.0
TP01665,T01665,Kolkata,APARTMENT,1,99920,SEMI_FURNISHED,False,LIFT,29.8
TP01666,T01666,Kolkata,APARTMENT,3,94859,UNFURNISHED,False,SWIMMING_POOL,25.8
TP01667,T01667,Hyderabad,HOUSE,2,20989,FULLY_FURNISHED,False,PARKING,27.6
TP01668,T01668,Mumbai,APARTMENT,3,80162,SEMI_FURNISHED,False,PARKING,16.8
TP01669,T01669,Mumbai,HOUSE,2,21432,UNFURNISHED,True,LIFT,16.6
TP01670,T01670,Delhi,PG,1,37166,FULLY_FURNISHED,True,WIFI,14.8
TP01671,T01671,Bangalore,VILLA,3,100848,SEMI_FURNISHED,False,SECURITY,16.6
TP01672,T01672,Mumbai,APARTMENT,2,55847,SEMI_FURNISHED,True,CLUBHOUSE,23.5
TP01673,T01673,Hyderabad,VILLA,2,22443,FULLY_FURNISHED,False,SECURITY,11.7
TP01674,T01674,Chennai,PG,2,58297,FULLY_FURNISHED,False,CLUBHOUSE,20.8
TP01675,T01675,Kolkata,APARTMENT,2,33177,FULLY_FURNISHED,True,GARDEN,28.9
TP01676,T01676,Bangalore,PG,3,52653,UNFURNISHED,True,GYM,5.2
TP01677,T01677,Mumbai,PG,3,98406,FULLY_FURNISHED,False,POWER_BACKUP,29.5
TP01678,T01678,Hyderabad,APARTMENT,3,90515,UNFURNISHED,False,SWIMMING_POOL,23.9
TP01679,T01679,Bangalore,VILLA,3,105815,UNFURNISHED,True,WIFI,29.2
TP01680,T01680,Hyderabad,VILLA,1,114040,FULLY_FURNISHED,False,POWER_BACKUP,13.6
TP01681,T01681,Hyderabad,HOUSE,3,111165,SEMI_FURNISHED,False,GARDEN,21.2
TP01682,T01682,Delhi,HOUSE,3,103217,SEMI_FURNISHED,True,GARDEN,29.8
TP01683,T01683,Kolkata,PG,3,99197,UNFURNISHED,False,LIFT,29.7
TP01684,T01684,Bangalore,HOUSE,1,98567,SEMI_FURNISHED,True,CLUBHOUSE,4.4
TP01685,T01685,Mumbai,HOUSE,3,54516,UNFURNISHED,False,LIFT,9.7
TP01686,T01686,Hyderabad,VILLA,3,82721,SEMI_FURNISHED,False,LIFT,15.3
TP01687,T01687,Bangalore,APARTMENT,3,33666,UNFURNISHED,False,POWER_BACKUP,15.0
TP01688,T01688,Mumbai,PG,3,37819,UNFURNISHED,False,CLUBHOUSE,24.2
TP01689,T01689,Kolkata,APARTMENT,3,109360,SEMI_FURNISHED,True,AIR_CONDITIONING,22.2
TP01690,T01690,Hyderabad,VILLA,2,94145,UNFURNISHED,True,POWER_BACKUP,2.5
TP01691,T01691,Mumbai,PG,3,74713,FULLY_FURNISHED,False,AIR_CONDITIONING,13.5
TP01692,T01692,Mumbai,APARTMENT,3,61283,FULLY_FURNISHED,True,AIR_CONDITIONING,13.2
TP01693,T01693,Hyderabad,APARTMENT,2,84509,SEMI_FURNISHED,True,WIFI,24.8
TP01694,T01694,Bangalore,VILLA,3,95936,FULLY_FURNISHED,True,AIR_CONDITIONING,7.0
TP01695,T01695,Mumbai,PG,1,88328,FULLY_FURNISHED,False,CLUBHOUSE,15.8
TP01696,T01696,Kolkata,APARTMENT,2,90640,UNFURNISHED,False,SWIMMING_POOL,22.1
TP01697,T01697,Kolkata,PG,1,35593,SEMI_FURNISHED,False,GARDEN,28.2
TP01698,T01698,Chennai,VILLA,1,84919,SEMI_FURNISHED,True,SECURITY,24.7
TP01699,T01699,Bangalore,PG,2,22440,SEMI_FURNISHED,True,SWIMMING_POOL,16.8
TP01700,T01700,Delhi,HOUSE,3,14472,SEMI_FURNISHED,False,SECURITY,26.3
TP01701,T01701,Bangalore,APARTMENT,2,17993,SEMI_FURNISHED,False,WIFI,22.4
TP01702,T01702,Kolkata,HOUSE,1,106676,UNFURNISHED,True,CLUBHOUSE,4.9
TP01703,T01703,Delhi,PG,3,81693,SEMI_FURNISHED,True,AIR_CONDITIONING,2.8
TP01704,T01704,Kolkata,HOUSE,1,19548,SEMI_FURNISHED,True,PARKING,17.7
TP01705,T01705,Chennai,APARTMENT,2,104740,SEMI_FURNISHED,True,PARKING,21.1
TP01706,T01706,Mumbai,HOUSE,1,65424,SEMI_FURNISHED,False,SECURITY,9.1
TP01707,T01707,Mumbai,APARTMENT,2,69673,FULLY_FURNISHED,False,WIFI,19.0
TP01708,T01708,Hyderabad,HOUSE,2,117631,FULLY_FURNISHED,False,CLUBHOUSE,16.2
TP01709,T01709,Hyderabad,PG,3,74456,FULLY_FURNISHED,False,PARKING,5.8
TP01710,T01710,Chennai,VILLA,1,119268,FULLY_FURNISHED,True,AIR_CONDITIONING,4.9
TP01711,T01711,Delhi,VILLA,3,31591,SEMI_FURNISHED,True,CLUBHOUSE,14.4
TP01712,T01712,Hyderabad,HOUSE,3,80205,UNFURNISHED,True,CLUBHOUSE,6.9
TP01713,T01713,Bangalore,VILLA,1,78948,FULLY_FURNISHED,True,SWIMMING_POOL,13.8
TP01714,T01714,Bangalore,HOUSE,2,24929,UNFURNISHED,False,SECURITY,25.5
TP01715,T01715,Mumbai,HOUSE,2,71966,FULLY_FURNISHED,False,CLUBHOUSE,2.6
TP01716,T01716,Hyderabad,VILLA,2,33667,SEMI_FURNISHED,False,AIR_CONDITIONING,25.2
TP01717,T01717,Mumbai,PG,2,104703,UNFURNISHED,False,SECURITY,17.4
TP01718,T01718,Bangalore,VILLA,1,15093,SEMI_FURNISHED,False,AIR_CONDITIONING,23.0
TP01719,T01719,Bangalore,HOUSE,2,100140,SEMI_FURNISHED,False,PARKING,28.3
TP01720,T01720,Delhi,VILLA,1,35102,FULLY_FURNISHED,True,PARKING,6.1
TP01721,T01721,Chennai,APARTMENT,1,87515,UNFURNISHED,True,SECURITY,23.5
TP01722,T01722,Chennai,HOUSE,2,114907,UNFURNISHED,True,AIR_CONDITIONING,2.6
TP01723,T01723,Delhi,APARTMENT,3,106431,SEMI_FURNISHED,False,PARKING,2.8
TP01724,T01724,Mumbai,HOUSE,2,73979,FULLY_FURNISHED,False,GARDEN,21.5
TP01725,T01725,Hyderabad,PG,3,22399,SEMI_FURNISHED,False,LIFT,21.2
TP01726,T01726,Bangalore,VILLA,2,12630,SEMI_FURNISHED,False,POWER_BACKUP,10.7
TP01727,T01727,Mumbai,HOUSE,1,56125,FULLY_FURNISHED,True,SECURITY,15.9
TP01728,T01728,Bangalore,HOUSE,3,70557,FULLY_FURNISHED,False,GARDEN,12.4
TP01729,T01729,Kolkata,PG,1,79123,UNFURNISHED,False,POWER_BACKUP,2.7
TP01730,T01730,Hyderabad,APARTMENT,3,51405,SEMI_FURNISHED,False,POWER_BACKUP,29.3
TP01731,T01731,Mumbai,HOUSE,1,87285,UNFURNISHED,True,CLUBHOUSE,10.5
TP01732,T01732,Kolkata,PG,2,90660,UNFURNISHED,True,CLUBHOUSE,6.8
TP01733,T01733,Hyderabad,APARTMENT,1,47695,FULLY_FURNISHED,False,SWIMMING_POOL,26.6
TP01734,T01734,Kolkata,VILLA,3,30152,UNFURNISHED,False,LIFT,5.8
TP01735,T01735,Kolkata,VILLA,1,106201,UNFURNISHED,False,POWER_BACKUP,27.9
TP01736,T01736,Delhi,PG,2,49651,SEMI_FURNISHED,False,GYM,15.4
TP01737,T01737,Hyderabad,HOUSE,1,33944,FULLY_FURNISHED,False,GARDEN,14.9
TP01738,T01738,Hyderabad,PG,1,39660,UNFURNISHED,False,SECURITY,26.3
TP01739,T01739,Kolkata,HOUSE,1,111381,UNFURNISHED,True,SECURITY,10.4
TP01740,T01740,Kolkata,VILLA,3,40653,SEMI_FURNISHED,False,WIFI,8.3
TP01741,T01741,Mumbai,APARTMENT,1,72034,UNFURNISHED,False,POWER_BACKUP,9.8
TP01742,T01742,Bangalore,VILLA,1,101801,FULLY_FURNISHED,True,SECURITY,9.1
TP01743,T01743,Kolkata,VILLA,1,102450,SEMI_FURNISHED,True,AIR_CONDITIONING,22.0
TP01744,T01744,Delhi,PG,2,94551,FULLY_FURNISHED,True,WIFI,12.9
TP01745,T01745,Hyderabad,VILLA,3,61764,UNFURNISHED,False,POWER_BACKUP,15.0
TP01746,T01746,Kolkata,APARTMENT,1,111484,FULLY_FURNISHED,False,AIR_CONDITIONING,11.0
TP01747,T01747,Kolkata,PG,3,12962,SEMI_FURNISHED,False,POWER_BACKUP,8.5
TP01748,T01748,Kolkata,HOUSE,3,23557,UNFURNISHED,True,SWIMMING_POOL,5.7
TP01749,T01749,Kolkata,VILLA,1,108398,SEMI_FURNISHED,True,WIFI,7.8
TP01750,T01750,Hyderabad,HOUSE,1,12248,SEMI_FURNISHED,True,SECURITY,12.6
TP01751,T01751,Hyderabad,HOUSE,1,105092,FULLY_FURNISHED,False,CLUBHOUSE,25.1
TP01752,T01752,Chennai,PG,3,87884,UNFURNISHED,True,AIR_CONDITIONING,23.4
TP01753,T01753,Mumbai,PG,3,63752,UNFURNISHED,True,GARDEN,7.5
TP01754,T01754,Mumbai,PG,1,95837,SEMI_FURNISHED,False,CLUBHOUSE,29.7
TP01755,T01755,Kolkata,APARTMENT,2,33680,FULLY_FURNISHED,False,CLUBHOUSE,25.0
TP01756,T01756,Mumbai,VILLA,1,21451,SEMI_FURNISHED,True,SWIMMING_POOL,29.9
TP01757,T01757,Hyderabad,VILLA,1,96177,SEMI_FURNISHED,False,GARDEN,20.8
TP01758,T01758,Kolkata,VILLA,2,15250,UNFURNISHED,False,SWIMMING_POOL,10.8
TP01759,T01759,Hyderabad,HOUSE,2,108941,FULLY_FURNISHED,False,GYM,11.8
TP01760,T01760,Chennai,APARTMENT,3,13180,UNFURNISHED,False,SWIMMING_POOL,25.1
TP01761,T01761,Delhi,APARTMENT,3,70723,UNFURNISHED,True,CLUBHOUSE,23.0
TP01762,T01762,Chennai,APARTMENT,1,57571,UNFURNISHED,True,POWER_BACKUP,29.1
TP01763,T01763,Bangalore,PG,1,45192,FULLY_FURNISHED,True,SWIMMING_POOL,9.0
TP01764,T01764,Kolkata,VILLA,1,114790,SEMI_FURNISHED,False,SWIMMING_POOL,22.6
TP01765,T01765,Mumbai,APARTMENT,3,68169,FULLY_FURNISHED,False,CLUBHOUSE,8.3
TP01766,T01766,Mumbai,VILLA,3,16516,FULLY_FURNISHED,False,SWIMMING_POOL,10.0
TP01767,T01767,Mumbai,HOUSE,3,36034,SEMI_FURNISHED,False,PARKING,5.9
TP01768,T01768,Hyderabad,APARTMENT,2,114846,FULLY_FURNISHED,False,GYM,17.1
TP01769,T01769,Hyderabad,HOUSE,1,37386,FULLY_FURNISHED,True,PARKING,13.9
TP01770,T01770,Kolkata,PG,2,88399,FULLY_FURNISHED,False,POWER_BACKUP,17.4
TP01771,T01771,Delhi,PG,2,74811,UNFURNISHED,False,AIR_CONDITIONING,25.2
TP01772,T01772,Bangalore,VILLA,2,113979,FULLY_FURNISHED,False,GYM,2.4
TP01773,T01773,Bangalore,PG,1,48204,FULLY_FURNISHED,True,POWER_BACKUP,24.7
TP01774,T01774,Bangalore,APARTMENT,2,112370,UNFURNISHED,False,WIFI,21.8
TP01775,T01775,Bangalore,HOUSE,1,47955,FULLY_FURNISHED,False,SWIMMING_POOL,20.6
TP01776,T01776,Hyderabad,HOUSE,3,75346,UNFURNISHED,True,LIFT,23.0
TP01777,T01777,Hyderabad,APARTMENT,2,26698,SEMI_FURNISHED,True,AIR_CONDITIONING,25.7
TP01778,T01778,Hyderabad,APARTMENT,1,75306,SEMI_FURNISHED,False,SWIMMING_POOL,13.3
TP01779,T01779,Delhi,PG,2,67641,UNFURNISHED,True,CLUBHOUSE,3.9
TP01780,T01780,Kolkata,VILLA,3,46724,UNFURNISHED,True,SECURITY,27.8
TP01781,T01781,Chennai,APARTMENT,3,26196,UNFURNISHED,False,SECURITY,28.1
TP01782,T01782,Mumbai,VILLA,2,81708,FULLY_FURNISHED,False,POWER_BACKUP,2.2
TP01783,T01783,Bangalore,APARTMENT,1,63916,UNFURNISHED,True,POWER_BACKUP,13.3
TP01784,T01784,Hyderabad,HOUSE,3,103364,FULLY_FURNISHED,False,CLUBHOUSE,7.8
TP01785,T01785,Delhi,VILLA,3,61488,FULLY_FURNISHED,True,CLUBHOUSE,19.3
TP01786,T01786,Mumbai,PG,1,95721,UNFURNISHED,True,SWIMMING_POOL,13.5
TP01787,T01787,Delhi,VILLA,3,35021,UNFURNISHED,False,LIFT,8.4
TP01788,T01788,Chennai,APARTMENT,2,81545,FULLY_FURNISHED,True,WIFI,10.8
TP01789,T01789,Mumbai,APARTMENT,3,33030,FULLY_FURNISHED,False,SWIMMING_POOL,18.7
TP01790,T01790,Hyderabad,PG,1,63135,SEMI_FURNISHED,True,SECURITY,2.5
TP01791,T01791,Bangalore,PG,3,30832,SEMI_FURNISHED,False,GYM,16.9
TP01792,T01792,Bangalore,HOUSE,2,82869,SEMI_FURNISHED,False,SECURITY,10.8
TP01793,T01793,Delhi,PG,2,54617,SEMI_FURNISHED,True,AIR_CONDITIONING,16.8
TP01794,T01794,Hyderabad,APARTMENT,3,117982,UNFURNISHED,True,AIR_CONDITIONING,6.6
TP01795,T01795,Chennai,VILLA,1,46395,FULLY_FURNISHED,True,AIR_CONDITIONING,10.6
TP01796,T01796,Mumbai,APARTMENT,2,102098,SEMI_FURNISHED,True,PARKING,26.6
TP01797,T01797,Hyderabad,PG,2,70456,UNFURNISHED,False,AIR_CONDITIONING,27.5
TP01798,T01798,Bangalore,HOUSE,2,84504,FULLY_FURNISHED,False,PARKING,3.9
TP01799,T01799,Delhi,PG,3,85668,UNFURNISHED,False,LIFT,7.5
TP01800,T01800,Mumbai,VILLA,1,100481,SEMI_FURNISHED,False,GARDEN,16.9
TP01801,T01801,Kolkata,HOUSE,1,65376,UNFURNISHED,True,GYM,19.3
TP01802,T01802,Chennai,HOUSE,1,20434,SEMI_FURNISHED,True,POWER_BACKUP,13.5
TP01803,T01803,Chennai,VILLA,1,57602,FULLY_FURNISHED,True,PARKING,29.5
TP01804,T01804,Mumbai,PG,3,13981,SEMI_FURNISHED,False,SWIMMING_POOL,22.6
TP01805,T01805,Bangalore,HOUSE,1,86455,SEMI_FURNISHED,False,GARDEN,28.6
TP01806,T01806,Delhi,APARTMENT,1,24273,UNFURNISHED,True,GARDEN,22.4
TP01807,T01807,Chennai,PG,2,17791,FULLY_FURNISHED,False,AIR_CONDITIONING,7.9
TP01808,T01808,Mumbai,PG,1,31406,UNFURNISHED,False,LIFT,13.5
TP01809,T01809,Kolkata,VILLA,3,53963,SEMI_FURNISHED,False,LIFT,3.3
TP01810,T01810,Mumbai,HOUSE,3,76502,FULLY_FURNISHED,True,POWER_BACKUP,24.9
TP01811,T01811,Mumbai,PG,3,64357,SEMI_FURNISHED,False,SWIMMING_POOL,12.9
TP01812,T01812,Mumbai,PG,3,26197,UNFURNISHED,False,GARDEN,26.7
TP01813,T01813,Kolkata,HOUSE,3,103444,UNFURNISHED,False,POWER_BACKUP,20.2
TP01814,T01814,Mumbai,APARTMENT,1,102363,SEMI_FURNISHED,False,LIFT,16.6
TP01815,T01815,Mumbai,APARTMENT,3,36406,UNFURNISHED,False,WIFI,23.8
TP01816,T01816,Delhi,HOUSE,2,96590,FULLY_FURNISHED,False,SECURITY,11.0
TP01817,T01817,Mumbai,VILLA,1,115499,UNFURNISHED,False,SWIMMING_POOL,17.7
TP01818,T01818,Chennai,PG,2,14496,SEMI_FURNISHED,False,GYM,7.7
TP01819,T01819,Delhi,APARTMENT,2,67319,FULLY_FURNISHED,False,LIFT,13.4
TP01820,T01820,Delhi,PG,3,115002,FULLY_FURNISHED,False,SWIMMING_POOL,13.2
TP01821,T01821,Kolkata,VILLA,3,112893,FULLY_FURNISHED,False,CLUBHOUSE,28.6
TP01822,T01822,Bangalore,PG,2,112028,UNFURNISHED,True,SECURITY,23.0
TP01823,T01823,Chennai,HOUSE,3,22319,SEMI_FURNISHED,False,WIFI,15.8
TP01824,T01824,Delhi,APARTMENT,3,79889,FULLY_FURNISHED,True,AIR_CONDITIONING,3.3
TP01825,T01825,Bangalore,VILLA,1,74629,UNFURNISHED,True,GARDEN,30.0
TP01826,T01826,Kolkata,HOUSE,1,57784,UNFURNISHED,False,PARKING,28.9
TP01827,T01827,Delhi,VILLA,1,37451,UNFURNISHED,False,CLUBHOUSE,21.6
TP01828,T01828,Mumbai,HOUSE,1,61900,UNFURNISHED,False,LIFT,8.6
TP01829,T01829,Chennai,APARTMENT,3,58659,SEMI_FURNISHED,False,CLUBHOUSE,7.7
TP01830,T01830,Delhi,HOUSE,1,12100,FULLY_FURNISHED,True,AIR_CONDITIONING,2.6
TP01831,T01831,Chennai,PG,2,40917,UNFURNISHED,True,SWIMMING_POOL,5.8
TP01832,T01832,Kolkata,APARTMENT,1,21791,SEMI_FURNISHED,True,WIFI,23.6
TP01833,T01833,Mumbai,PG,1,20287,FULLY_FURNISHED,False,GARDEN,22.1
TP01834,T01834,Bangalore,VILLA,1,23822,FULLY_FURNISHED,True,PARKING,13.6
TP01835,T01835,Bangalore,VILLA,3,71160,UNFURNISHED,True,LIFT,13.0
TP01836,T01836,Kolkata,PG,3,104939,FULLY_FURNISHED,False,CLUBHOUSE,25.1
TP01837,T01837,Mumbai,VILLA,1,48289,FULLY_FURNISHED,False,AIR_CONDITIONING,29.0
TP01838,T01838,Delhi,VILLA,3,59397,SEMI_FURNISHED,True,WIFI,21.1
TP01839,T01839,Delhi,APARTMENT,2,41833,UNFURNISHED,True,GYM,21.2
TP01840,T01840,Bangalore,HOUSE,1,49816,SEMI_FURNISHED,False,SECURITY,16.3
TP01841,T01841,Mumbai,HOUSE,2,21953,FULLY_FURNISHED,False,GYM,10.5
TP01842,T01842,Hyderabad,HOUSE,1,114364,FULLY_FURNISHED,False,PARKING,16.4
TP01843,T01843,Bangalore,APARTMENT,3,43288,SEMI_FURNISHED,False,WIFI,11.2
TP01844,T01844,Kolkata,HOUSE,3,25376,UNFURNISHED,True,LIFT,14.5
TP01845,T01845,Hyderabad,VILLA,1,53109,FULLY_FURNISHED,False,LIFT,2.6
TP01846,T01846,Hyderabad,HOUSE,3,87764,SEMI_FURNISHED,False,SECURITY,29.8
TP01847,T01847,Hyderabad,PG,3,86439,UNFURNISHED,True,GYM,24.0
TP01848,T01848,Bangalore,PG,2,59401,UNFURNISHED,False,SECURITY,4.7
TP01849,T01849,Chennai,PG,3,104059,UNFURNISHED,True,GYM,29.5
TP01850,T01850,Bangalore,PG,2,26410,FULLY_FURNISHED,True,SWIMMING_POOL,23.5
TP01851,T01851,Chennai,HOUSE,3,47000,UNFURNISHED,True,SWIMMING_POOL,29.9
TP01852,T01852,Bangalore,VILLA,1,47230,FULLY_FURNISHED,False,AIR_CONDITIONING,14.7
TP01853,T01853,Mumbai,VILLA,3,119647,UNFURNISHED,False,SECURITY,29.1
TP01854,T01854,Bangalore,HOUSE,3,114631,SEMI_FURNISHED,True,GYM,17.1
TP01855,T01855,Mumbai,VILLA,1,15934,UNFURNISHED,False,AIR_CONDITIONING,8.8
TP01856,T01856,Kolkata,VILLA,3,105129,FULLY_FURNISHED,False,WIFI,11.1
TP01857,T01857,Delhi,APARTMENT,2,114625,SEMI_FURNISHED,True,GYM,13.8
TP01858,T01858,Mumbai,PG,2,101162,SEMI_FURNISHED,True,LIFT,13.2
TP01859,T01859,Kolkata,APARTMENT,1,70378,SEMI_FURNISHED,True,GYM,23.2
TP01860,T01860,Delhi,HOUSE,1,51065,UNFURNISHED,True,WIFI,7.9
TP01861,T01861,Bangalore,VILLA,1,58129,FULLY_FURNISHED,True,SECURITY,25.7
TP01862,T01862,Bangalore,VILLA,2,96696,SEMI_FURNISHED,True,SWIMMING_POOL,19.9
